sample	read_id	representative_id	deacon_hits	read_length
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119058210/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.111267673/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119058210/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119058210/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119066419/1	CHI-C_20250818__SRR35987597|SRR35987597.123103562/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119066419/2	CHI-C_20250818__SRR35987597|SRR35987597.123103562/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119133237/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119133237/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119133237/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119133237/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119142744/1	CHI-B_20250601__SRR35987657|SRR35987657.146202015/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119142744/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119142744/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119183369/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119183369/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119183408/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119210861/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119235863/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.110300478/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119278472/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119300839/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119300839/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119300839/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119300839/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119395666/2	CHI-C_20250818__SRR35987597|SRR35987597.101715260/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.11943587/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119486528/1	CHI-C_20250818__SRR35987597|SRR35987597.188203597/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119486528/2	CHI-C_20250818__SRR35987597|SRR35987597.188203597/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119510153/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.100101834/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119510153/2	CHI-C_20250818__SRR35987597|SRR35987597.124501400/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119529477/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119549215/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119549215/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119621628/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119621628/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119648562/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119698294/2	CHI-C_20250818__SRR35987597|SRR35987597.10454558/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119722164/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119722164/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119731523/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.107723338/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119783063/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119799813/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119926945/2	CHI-C_20250818__SRR35987597|SRR35987597.124501400/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119955976/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119955976/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119961546/1	CHI-C_20250818__SRR35987597|SRR35987597.610871102/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119961547/1	CHI-C_20250818__SRR35987597|SRR35987597.101011311/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119979451/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119979451/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119979451/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.100784264/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119982037/1	CHI-C_20250818__SRR35987597|SRR35987597.655337584/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119982037/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119991833/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.119992919/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.107723338/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120060010/2	CHI-C_20250818__SRR35987597|SRR35987597.384235106/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120122925/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120122925/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120122925/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120122925/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120126089/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120126089/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120172610/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.106989003/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120180086/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120180086/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12020023/1	CHI-C_20250818__SRR35987597|SRR35987597.103446690/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12020023/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120229321/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120229321/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120229321/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120229321/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120254350/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120254350/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120263760/2	CHI-C_20250818__SRR35987597|SRR35987597.548482580/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120263901/2	CHI-C_20250818__SRR35987597|SRR35987597.548482580/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120284115/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120284115/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120284115/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12032100/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12032100/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12032100/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12032100/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120347763/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120351981/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120351981/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120351981/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120351981/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120356145/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120356145/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120356145/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120356145/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120364952/1	CHI-C_20250818__SRR35987597|SRR35987597.104043582/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120364952/2	CHI-B_20250601__SRR35987657|SRR35987657.146202015/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120415369/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120415369/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120450530/2	CHI-C_20250818__SRR35987597|SRR35987597.100987329/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120495187/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12052254/1	CHI-C_20250818__SRR35987597|SRR35987597.111728476/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12052254/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12052254/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120561478/2	CHI-C_20250818__SRR35987597|SRR35987597.104043582/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120562186/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120562186/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120612013/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120629730/2	CHI-C_20250818__SRR35987597|SRR35987597.135680272/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120652443/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120652443/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120652443/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120652443/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120667246/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.112607291/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120679591/1	CHI-C_20250818__SRR35987597|SRR35987597.101715260/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120679591/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120734795/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12074163/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12074163/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12074163/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12074163/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120759943/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120759943/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120759943/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120759943/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120763672/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12078865/1	CHI-C_20250818__SRR35987597|SRR35987597.101715260/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12078865/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120838755/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120838755/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120838755/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120838755/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120907369/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120921372/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120921372/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120921372/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120921372/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120930849/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120930849/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120930849/2	CHI-C_20250818__SRR35987597|SRR35987597.101715260/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.120986836/2	CHI-C_20250818__SRR35987597|SRR35987597.556924024/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.1210156/2	CHI-C_20250818__SRR35987597|SRR35987597.107581710/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121022085/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121045123/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121045123/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121045123/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121045123/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121048911/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.106989003/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121074400/2	CHI-B_20250622__SRR35987549|SRR35987549.1216936894/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121076011/1	CHI-C_20250818__SRR35987597|SRR35987597.132772190/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121076011/2	CHI-C_20250818__SRR35987597|SRR35987597.132772190/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121079702/1	CHI-B_20250601__SRR35987657|SRR35987657.146202015/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121079702/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121079702/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121084763/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121135833/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121135833/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121184471/1	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121184471/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121192432/1	CHI-C_20250818__SRR35987597|SRR35987597.253030183/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121192432/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121198036/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.12120883/2	CHI-C_20250818__SRR35987597|SRR35987597.10132885/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121219324/2	CHI-C_20250818__SRR35987597|SRR35987597.429975986/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121239424/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121239424/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121239424/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.117112259/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121258450/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121258450/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121258450/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121258450/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121302284/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121302284/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121302284/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121320667/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121321340/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121321340/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121321340/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.116571099/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121339674/2	CHI-C_20250818__SRR35987597|SRR35987597.10759269/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121364791/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121364791/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121364791/2	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121364791/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121460435/2	CHI-B_20250622__SRR35987549|SRR35987549.1074502721/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121630026/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121660412/1	CHI-C_20250818__SRR35987597|SRR35987597.107862847/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121660412/2	CHI-C_20250818__SRR35987597|SRR35987597.107862847/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121745702/2	CHI-C_20250818__SRR35987597|SRR35987597.116134649/2	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121760643/1	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.100101834/1	1	151
NYC-Hospital-B_20250624__SRR37006677	NYC-Hospital-B_20250624__SRR37006677|SRR37006677.121760643/2	CHI-C_20250818__SRR35987597|SRR35987597.103446690/2	1	151
